iso3,iso2,country,wave,year,ari,pmi,csi,spi,ebi,fin_dev,gdp_pc_ppp,npl_ratio,log_gdp_pc,log_fin_dev,ari_x_pmi,ari_z,pmi_z,csi_z,spi_z,ebi_z,ari_z_x_pmi_z,csi_x_pmi,spi_x_pmi,ebi_x_pmi
JPN,JP,,5,2019,11.0,9.0,7.0,13.0,7.0,110.662582620734,42678.1511448354,1.11143560418892,10.661442385471663,4.706485775537896,99.0,0.3993357730555086,1.5680488576664067,1.2421991443822762,1.5318102796221837,0.6454087429491185,0.6261780027650217,63.0,117.0,63.0
KEN,KE,,1,2001,9.0,5.0,4.0,13.0,6.0,25.0709038531847,1961.05816869463,,7.581239488527771,3.22170796469879,45.0,-0.3726019974534664,-1.164585696029432,-0.510904486802388,1.5318102796221837,-0.33661404265880746,0.4339269565463018,20.0,65.0,30.0
KEN,KE,,2,2003,9.0,10.0,8.0,10.0,6.0,24.9947137346238,1974.8582021244,,7.588251878365029,3.2186643518943194,90.0,-0.3726019974534664,2.2512074960903665,1.8265670214438308,0.3837714278597274,-0.33661404265880746,-0.8388044097254872,80.0,100.0,60.0
KEN,KE,,3,2007,13.0,10.0,5.0,11.0,7.0,22.9331906631606,2481.08706146996,6.99345334721106,7.816452074357842,3.132585235168724,130.0,1.1712735435644837,2.2512074960903665,0.07346339025916672,0.7664510451138795,0.6454087429491185,2.6367797812446923,50.0,110.0,70.0
KEN,KE,,4,2012,10.0,6.0,1.0,9.0,6.0,26.3545601264988,2847.27068286846,4.59096006966281,7.954116159284178,3.271641319843423,60.0,0.013366887801021103,-0.48142705760547244,-2.264008117987052,0.0010918106055752641,-0.33661404265880746,-0.0064351814633880735,6.0,54.0,36.0
KEN,KE,,5,2019,12.0,7.0,4.0,11.0,7.0,30.7980303874479,4687.37782325306,9.74935514062437,8.452628605566304,3.427450739475255,84.0,0.7853046583099962,0.20173158081848727,-0.510904486802388,0.7664510451138795,0.6454087429491185,0.15842075014499754,28.0,77.0,49.0
KGZ,KG,,1,2001,8.0,5.0,6.0,9.0,7.0,3.76268043609196,1986.16135823429,,7.5939590891568,1.3251315853615222,40.0,-0.7585708827079539,-1.164585696029432,0.6578312673207214,0.0010918106055752641,0.6454087429491185,0.8834207994261032,30.0,45.0,35.0
KGZ,KG,,2,2003,8.0,8.0,5.0,5.0,7.0,4.72452230438505,2158.19667404533,,7.677028278850385,1.5527664562337493,64.0,-0.7585708827079539,0.8848902192424469,0.07346339025916672,-1.5296266584110332,0.6454087429491185,-0.6712519547103778,40.0,40.0,56.0
KGZ,KG,,3,2007,9.0,9.0,4.0,6.0,7.0,6.16822865792046,2769.89508451908,,7.9265647228392035,1.819411707221178,81.0,-0.3726019974534664,1.5680488576664067,-0.510904486802388,-1.1469470411568812,0.6454087429491185,-0.5842581364711293,36.0,54.0,63.0
KGZ,KG,,4,2012,,6.0,5.0,11.0,6.0,13.1918767453095,3588.67988824025,6.55111366918828,8.185539694703925,2.5796012420745886,,,-0.48142705760547244,0.07346339025916672,0.7664510451138795,-0.33661404265880746,,30.0,66.0,36.0
KGZ,KG,,5,2019,8.0,7.0,4.0,12.0,6.0,23.1170411662463,5304.22758314405,7.73068414377395,8.576259438777772,3.1405700583759093,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,1.1491306623680317,-0.33661404265880746,-0.15302770333155083,28.0,84.0,42.0
KHM,KH,,1,2001,7.0,4.0,4.0,12.0,7.0,5.75443585640623,1357.42611106265,,7.213345620170289,1.7499710106801638,28.0,-1.1445397679624414,-1.8477443344533917,-0.510904486802388,1.1491306623680317,0.6454087429491185,2.1148168718092006,16.0,48.0,28.0
KHM,KH,,2,2003,9.0,6.0,2.0,8.0,6.0,6.65618936024257,1597.88226446286,,7.37643444680523,1.8955471526699013,54.0,-0.3726019974534664,-0.48142705760547244,-1.6796402409254974,-0.3815878066485769,-0.33661404265880746,0.17938068329194407,12.0,48.0,36.0
COM,KM,,5,2019,,,,,6.0,15.3938171030103,3293.05601748495,20.9609350452186,8.099571293311225,2.7339659419846596,,,,,,-0.33661404265880746,,,,
KOR,KR,,1,2001,10.0,8.0,4.0,12.0,5.0,99.6082410940777,20442.2142872054,,9.92535736952684,4.60124490307604,80.0,0.013366887801021103,0.8848902192424469,-0.510904486802388,1.1491306623680317,-1.3186368282667333,0.011828228276834753,32.0,96.0,40.0
KOR,KR,,2,2003,12.0,9.0,3.0,10.0,6.0,107.180625832699,22919.7417096314,,10.039753901551888,4.674515503130633,108.0,0.7853046583099962,1.5680488576664067,-1.0952723638639428,0.3837714278597274,-0.33661404265880746,1.2313960723830972,27.0,90.0,54.0
KOR,KR,,3,2007,9.0,8.0,3.0,8.0,5.0,124.027715958864,30255.391009159,,10.31742966275936,4.820505056426393,72.0,-0.3726019974534664,0.8848902192424469,-1.0952723638639428,-0.3815878066485769,-1.3186368282667333,-0.32971186321677154,24.0,64.0,40.0
KOR,KR,,4,2012,13.0,5.0,4.0,9.0,5.0,125.135860183943,35061.5531929083,0.594291798596701,10.464860458489639,4.829400028545812,65.0,1.1712735435644837,-1.164585696029432,-0.510904486802388,0.0010918106055752641,-1.3186368282667333,-1.3640484149729035,20.0,45.0,25.0
KOR,KR,,5,2019,13.0,8.0,7.0,13.0,5.0,142.652478447088,46511.2196957018,0.251149391152259,10.747448846249732,4.960411451830961,104.0,1.1712735435644837,0.8848902192424469,1.2421991443822762,1.5318102796221837,-1.3186368282667333,1.0364485027576535,56.0,104.0,40.0
KWT,KW,,1,2001,7.0,9.0,6.0,9.0,5.0,56.6305420560748,58552.7838606833,,10.977683914619435,4.036548451968916,63.0,-1.1445397679624414,1.5680488576664067,0.6578312673207214,0.0010918106055752641,-1.3186368282667333,-1.7946942757072804,54.0,81.0,45.0
KWT,KW,,2,2003,7.0,10.0,6.0,7.0,7.0,59.4645690815297,69752.3841102469,,11.152706879891532,4.08538065756302,70.0,-1.1445397679624414,2.2512074960903665,0.6578312673207214,-0.7642674239027291,0.6454087429491185,-2.576596505210577,60.0,70.0,70.0
KWT,KW,,3,2007,10.0,9.0,7.0,5.0,7.0,59.5793877338048,91434.9043845313,3.84787598771217,11.423382570587524,4.087309670861149,90.0,0.013366887801021103,1.5680488576664067,1.2421991443822762,-1.5296266584110332,0.6454087429491185,0.020959933146946167,63.0,45.0,63.0
KWT,KW,,4,2012,6.0,6.0,5.0,7.0,6.0,55.7433682729455,82089.726133145,5.19116857201251,11.315568149158711,4.020758448519179,36.0,-1.530508653216929,-0.48142705760547244,0.07346339025916672,-0.7642674239027291,-0.33661404265880746,0.7368282775579406,30.0,42.0,36.0
KWT,KW,,5,2019,10.0,8.0,6.0,13.0,7.0,91.9570581282983,50703.0001343301,1.77656821835007,10.83374036207569,4.52132170860791,80.0,0.013366887801021103,0.8848902192424469,0.6578312673207214,1.5318102796221837,0.6454087429491185,0.011828228276834753,48.0,104.0,56.0
KAZ,KZ,,1,2001,10.0,5.0,3.0,11.0,6.0,15.8658662097162,8568.08719492031,,9.055799788887228,2.7641700223292065,50.0,0.013366887801021103,-1.164585696029432,-1.0952723638639428,0.7664510451138795,-0.33661404265880746,-0.015566886333499485,15.0,55.0,30.0
KAZ,KZ,,2,2003,13.0,7.0,7.0,8.0,7.0,21.918773372442,10532.4466973491,,9.262215933061738,3.0873435012276302,91.0,1.1712735435644837,0.20173158081848727,1.2421991443822762,-0.3815878066485769,0.6454087429491185,0.2362828635141346,49.0,56.0,49.0
KAZ,KZ,,3,2007,12.0,8.0,6.0,7.0,8.0,58.9384062421545,16581.2240531177,,9.716026253052119,4.0764929366004585,96.0,0.7853046583099962,0.8848902192424469,0.6578312673207214,-0.7642674239027291,1.6274315285570444,0.6949084112640473,48.0,56.0,64.0
KAZ,KZ,,4,2012,,,,6.0,4.0,35.8748002728444,21367.2180595372,19.3898666527902,9.969613160126267,3.5800351067568146,,,,,-1.1469470411568812,-2.3006596138746596,,,,
LBN,LB,,1,2001,12.0,9.0,6.0,10.0,6.0,83.4066223174353,8289.38389027926,,9.022730925738943,4.4237277104981425,108.0,0.7853046583099962,1.5680488576664067,0.6578312673207214,0.3837714278597274,-0.33661404265880746,1.2313960723830972,54.0,90.0,54.0
LBN,LB,,2,2003,10.0,8.0,6.0,9.0,7.0,75.4276201486375,8914.48277917793,,9.095432511696407,4.32317352290563,80.0,0.013366887801021103,0.8848902192424469,0.6578312673207214,0.0010918106055752641,0.6454087429491185,0.011828228276834753,48.0,72.0,56.0
LBN,LB,,3,2007,11.0,9.0,6.0,8.0,5.0,71.5034147730478,11355.6629756249,,9.337471839063774,4.2697452076231395,99.0,0.3993357730555086,1.5680488576664067,0.6578312673207214,-0.3815878066485769,-1.3186368282667333,0.6261780027650217,54.0,72.0,45.0
LBN,LB,,4,2012,11.0,6.0,4.0,10.0,6.0,85.9801828532277,16121.335238646,3.78697531989083,9.68789884381182,4.454116837760776,66.0,0.3993357730555086,-0.48142705760547244,-0.510904486802388,0.3837714278597274,-0.33661404265880746,-0.19225104621872022,24.0,60.0,36.0
LBN,LB,,5,2019,12.0,6.0,6.0,11.0,7.0,,21710.4648750807,15.1937984496124,9.985549675590145,,72.0,0.7853046583099962,-0.48142705760547244,0.6578312673207214,0.7664510451138795,0.6454087429491185,-0.3780669109740524,36.0,66.0,42.0
LKA,LK,,1,2001,13.0,9.0,4.0,10.0,4.0,30.7065947230279,4328.19141112598,,8.372905045778953,3.424477443349408,117.0,1.1712735435644837,1.5680488576664067,-0.510904486802388,0.3837714278597274,-2.3006596138746596,1.8366141420011728,36.0,90.0,36.0
LKA,LK,,2,2003,12.0,9.0,5.0,6.0,8.0,30.7058586488213,4849.86023450517,,8.486705165888493,3.424453471852872,108.0,0.7853046583099962,1.5680488576664067,0.07346339025916672,-1.1469470411568812,1.6274315285570444,1.2313960723830972,45.0,54.0,72.0
LKA,LK,,3,2007,9.0,9.0,3.0,7.0,7.0,34.2254609095847,6820.39310023368,,8.827672388506876,3.5329698381279435,81.0,-0.3726019974534664,1.5680488576664067,-1.0952723638639428,-0.7642674239027291,0.6454087429491185,-0.5842581364711293,27.0,63.0,63.0
LKA,LK,,4,2012,8.0,5.0,3.0,10.0,6.0,33.9249288231361,10249.1670637714,3.62758332957379,9.23495171919353,3.5241501076534734,40.0,-0.7585708827079539,-1.164585696029432,-1.0952723638639428,0.3837714278597274,-0.33661404265880746,0.8834207994261032,15.0,50.0,30.0
LKA,LK,,5,2019,11.0,6.0,8.0,11.0,6.0,46.8715607897663,14112.952504221,4.69918303381587,9.554848272016223,3.847411111780559,66.0,0.3993357730555086,-0.48142705760547244,1.8265670214438308,0.7664510451138795,-0.33661404265880746,-0.19225104621872022,48.0,66.0,36.0
LBR,LR,,5,2019,16.0,6.0,5.0,12.0,6.0,14.0812116952155,1899.52200972855,,7.549357559677449,2.644841404925956,96.0,2.329180199327946,-0.48142705760547244,0.07346339025916672,1.1491306623680317,-0.33661404265880746,-1.121330369995381,30.0,72.0,36.0
LSO,LS,,1,2001,9.0,4.0,5.0,11.0,7.0,12.2808677012885,1350.00529706535,,7.2078637951768885,2.5080425799367636,36.0,-0.3726019974534664,-1.8477443344533917,0.07346339025916672,0.7664510451138795,0.6454087429491185,0.6884732298006596,20.0,44.0,28.0
LSO,LS,,2,2003,13.0,,6.0,11.0,7.0,5.17866959265498,1484.09584449257,,7.30256100687937,1.6445481878887418,,1.1712735435644837,,0.6578312673207214,0.7664510451138795,0.6454087429491185,,,,
LSO,LS,,3,2007,13.0,7.0,3.0,9.0,7.0,9.80514060293004,1932.4266622594,,7.566531830069749,2.2829067994669665,91.0,1.1712735435644837,0.20173158081848727,-1.0952723638639428,0.0010918106055752641,0.6454087429491185,0.2362828635141346,21.0,63.0,49.0
LSO,LS,,4,2012,,7.0,4.0,10.0,6.0,18.3610484463901,2291.4956531127,2.46477296166822,7.7369600069858695,2.9102314884851284,,,0.20173158081848727,-0.510904486802388,0.3837714278597274,-0.33661404265880746,,28.0,70.0,42.0
LSO,LS,,5,2019,9.0,7.0,3.0,11.0,7.0,21.0100116897781,2568.34114362719,3.29905737050076,7.851015500078442,3.044999071247906,63.0,-0.3726019974534664,0.20173158081848727,-1.0952723638639428,0.7664510451138795,0.6454087429491185,-0.07516558996241375,21.0,77.0,49.0
LTU,LT,,1,2001,6.0,6.0,4.0,8.0,7.0,,9399.33656166607,,9.148394387221149,,36.0,-1.530508653216929,-0.48142705760547244,-0.510904486802388,-0.3815878066485769,0.6454087429491185,0.7368282775579406,24.0,48.0,42.0
LTU,LT,,2,2003,8.0,7.0,4.0,10.0,7.0,,11659.8787391334,,9.363909060119136,,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,0.3837714278597274,0.6454087429491185,-0.15302770333155083,28.0,70.0,49.0
LTU,LT,,3,2007,11.0,7.0,2.0,10.0,7.0,,17968.6445835063,,9.796383550305512,,77.0,0.3993357730555086,0.20173158081848727,-1.6796402409254974,0.3837714278597274,0.6454087429491185,0.08055863677586042,14.0,70.0,49.0
LTU,LT,,4,2012,9.0,8.0,4.0,9.0,6.0,46.7472879638655,23275.2517553588,14.1140616832463,10.055145918643538,3.844756242583848,72.0,-0.3726019974534664,0.8848902192424469,-0.510904486802388,0.0010918106055752641,-0.33661404265880746,-0.32971186321677154,32.0,72.0,48.0
LTU,LT,,5,2019,13.0,7.0,7.0,11.0,7.0,38.7394336544601,40563.8304884555,1.04438547521426,10.610632073856562,3.656858038730536,91.0,1.1712735435644837,0.20173158081848727,1.2421991443822762,0.7664510451138795,0.6454087429491185,0.2362828635141346,49.0,77.0,49.0
LUX,LU,,1,2001,9.0,5.0,6.0,9.0,6.0,78.4548205201812,56135.8315678957,,10.935529596498233,4.362522924329888,45.0,-0.3726019974534664,-1.164585696029432,0.6578312673207214,0.0010918106055752641,-0.33661404265880746,0.4339269565463018,30.0,45.0,30.0
LUX,LU,,2,2003,6.0,8.0,6.0,8.0,7.0,69.0540352114956,60192.1759452336,,11.00529765516323,4.234889317126748,48.0,-1.530508653216929,0.8848902192424469,0.6578312673207214,-0.3815878066485769,0.6454087429491185,-1.3543321376975905,48.0,64.0,56.0
LUX,LU,,3,2007,9.0,7.0,5.0,4.0,5.0,85.3118398397658,85126.1393867018,,11.351889428228043,4.4463132472074,63.0,-0.3726019974534664,0.20173158081848727,0.07346339025916672,-1.9123062756651854,-1.3186368282667333,-0.07516558996241375,35.0,28.0,35.0
LUX,LU,,4,2012,10.0,7.0,4.0,11.0,6.0,83.5829451760101,96636.426643956,0.145588493246799,11.478711036532573,4.425839494207141,70.0,0.013366887801021103,0.20173158081848727,-0.510904486802388,0.7664510451138795,-0.33661404265880746,0.00269652340672334,28.0,77.0,42.0
LUX,LU,,5,2019,8.0,9.0,7.0,12.0,7.0,109.012204271952,121371.73990307,0.738897535704604,11.706613345525957,4.691459841759166,72.0,-0.7585708827079539,1.5680488576664067,1.2421991443822762,1.1491306623680317,0.6454087429491185,-1.189476206089205,63.0,108.0,63.0
LVA,LV,,1,2001,11.0,5.0,1.0,8.0,6.0,,8807.75837072465,,9.083388245093058,,55.0,0.3993357730555086,-1.164585696029432,-2.264008117987052,-0.3815878066485769,-0.33661404265880746,-0.4650607292133008,5.0,40.0,30.0
LVA,LV,,2,2003,7.0,9.0,6.0,8.0,8.0,,10193.2381015054,,9.229479848211334,,63.0,-1.1445397679624414,1.5680488576664067,0.6578312673207214,-0.3815878066485769,1.6274315285570444,-1.7946942757072804,54.0,72.0,72.0
LVA,LV,,3,2007,8.0,9.0,4.0,8.0,5.0,,16245.5340994603,,9.695573325338072,,72.0,-0.7585708827079539,1.5680488576664067,-0.510904486802388,-0.3815878066485769,-1.3186368282667333,-1.189476206089205,36.0,72.0,45.0
LVA,LV,,4,2012,8.0,5.0,4.0,10.0,6.0,67.2042310187968,19416.5167382125,8.7237859152224,9.8738793610929,4.207736207136344,40.0,-0.7585708827079539,-1.164585696029432,-0.510904486802388,0.3837714278597274,-0.33661404265880746,0.8834207994261032,20.0,50.0,30.0
LVA,LV,,5,2019,6.0,8.0,8.0,11.0,7.0,35.718874565601,32199.0960377091,5.00157140027426,10.379693657775364,3.575679248389906,48.0,-1.530508653216929,0.8848902192424469,1.8265670214438308,0.7664510451138795,0.6454087429491185,-1.3543321376975905,64.0,88.0,56.0
MAR,MA,,1,2001,11.0,5.0,6.0,11.0,7.0,38.1336070001137,4268.86962890625,,8.359104347267568,3.6410959668282445,55.0,0.3993357730555086,-1.164585696029432,0.6578312673207214,0.7664510451138795,0.6454087429491185,-0.4650607292133008,30.0,55.0,35.0
MAR,MA,,2,2003,10.0,9.0,6.0,10.0,8.0,36.3030276413519,4741.0615234375,,8.464016339708342,3.5919011438905586,90.0,0.013366887801021103,1.5680488576664067,0.6578312673207214,0.3837714278597274,1.6274315285570444,0.020959933146946167,54.0,90.0,72.0
MAR,MA,,3,2007,12.0,8.0,3.0,10.0,5.0,50.4158079002666,6057.935546875,,8.709124352190043,3.9203047747146296,96.0,0.7853046583099962,0.8848902192424469,-1.0952723638639428,0.3837714278597274,-1.3186368282667333,0.6949084112640473,24.0,80.0,40.0
MAR,MA,,4,2012,11.0,6.0,5.0,7.0,6.0,65.7437864758838,7307.6123046875,5.74656037615339,8.896671865281608,4.1857651643243265,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,-0.7642674239027291,-0.33661404265880746,-0.19225104621872022,30.0,42.0,36.0
MAR,MA,,5,2019,8.0,6.0,7.0,11.0,7.0,58.8187359318857,8046.22900390625,7.86756194132143,8.992958813937447,4.074460442447556,48.0,-0.7585708827079539,-0.48142705760547244,1.2421991443822762,0.7664510451138795,0.6454087429491185,0.3651965480472762,42.0,66.0,42.0
MDA,MD,,1,2001,13.0,3.0,5.0,8.0,7.0,14.7205597282444,3310.52882645877,,8.104863221911575,2.689245137594401,39.0,1.1712735435644837,-2.5309029728773513,0.07346339025916672,-0.3815878066485769,0.6454087429491185,-2.9643796934599416,15.0,24.0,21.0
MDA,MD,,2,2003,13.0,6.0,9.0,9.0,7.0,20.2941996451718,3959.95150996029,,8.283987059214033,3.0103351134537073,78.0,1.1712735435644837,-0.48142705760547244,2.4109348985053853,0.0010918106055752641,0.6454087429491185,-0.5638827757293845,54.0,54.0,42.0
MDA,MD,,3,2007,11.0,5.0,5.0,10.0,4.0,36.8451938807973,5589.5685077365,,8.628657373140593,3.6067251862704537,55.0,0.3993357730555086,-1.164585696029432,0.07346339025916672,0.3837714278597274,-2.3006596138746596,-0.4650607292133008,25.0,50.0,20.0
MDA,MD,,4,2012,12.0,6.0,3.0,8.0,6.0,31.8516723633736,7254.66249032313,14.4995942986054,8.889399643260706,3.46108988812396,72.0,0.7853046583099962,-0.48142705760547244,-1.0952723638639428,-0.3815878066485769,-0.33661404265880746,-0.3780669109740524,18.0,48.0,36.0
MDA,MD,,5,2019,8.0,7.0,4.0,11.0,7.0,20.1911051076704,13413.2232935126,8.49630682504005,9.503996312307889,3.005242166224065,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,0.7664510451138795,0.6454087429491185,-0.15302770333155083,28.0,77.0,49.0
MNE,ME,,2,2003,8.0,7.0,6.0,4.0,7.0,11.2810304821843,7082.44328244687,,8.865374223546503,2.42312259670089,56.0,-0.7585708827079539,0.20173158081848727,0.6578312673207214,-1.9123062756651854,0.6454087429491185,-0.15302770333155083,42.0,28.0,49.0
MNE,ME,,4,2012,7.0,4.0,5.0,10.0,6.0,55.1700466569542,13067.4275912672,17.3025070519201,9.47787796944046,4.010420172978276,28.0,-1.1445397679624414,-1.8477443344533917,0.07346339025916672,0.3837714278597274,-0.33661404265880746,2.1148168718092006,20.0,40.0,24.0
MNE,ME,,5,2019,5.0,7.0,7.0,12.0,6.0,49.5434428361858,22329.1435356595,5.09127517723506,10.013647989224454,3.902849917734195,35.0,-1.9164775384714166,0.20173158081848727,1.2421991443822762,1.1491306623680317,-0.33661404265880746,-0.3866140434389621,49.0,84.0,42.0
MDG,MG,,2,2003,11.0,5.0,5.0,12.0,7.0,7.53867241554107,1218.83563168796,,7.105651281741618,2.020046094307926,55.0,0.3993357730555086,-1.164585696029432,0.07346339025916672,1.1491306623680317,0.6454087429491185,-0.4650607292133008,25.0,60.0,35.0
MDG,MG,,4,2012,11.0,7.0,5.0,10.0,6.0,10.0701674901137,1463.61756926447,11.5651094798493,7.288666437216532,2.309577339175438,77.0,0.3993357730555086,0.20173158081848727,0.07346339025916672,0.3837714278597274,-0.33661404265880746,0.08055863677586042,35.0,70.0,42.0
MDG,MG,,5,2019,9.0,8.0,3.0,10.0,7.0,14.0469695658212,1612.29772715626,7.3470164916212,7.385415600278358,2.6424066832500848,72.0,-0.3726019974534664,0.8848902192424469,-1.0952723638639428,0.3837714278597274,0.6454087429491185,-0.32971186321677154,24.0,80.0,56.0
MKD,MK,,1,2001,13.0,6.0,6.0,13.0,7.0,16.3043349062771,6014.89551926101,,8.701994258226499,2.7914310176259427,78.0,1.1712735435644837,-0.48142705760547244,0.6578312673207214,1.5318102796221837,0.6454087429491185,-0.5638827757293845,36.0,78.0,42.0
MKD,MK,,2,2003,8.0,7.0,4.0,12.0,8.0,17.5564024503711,6376.02490433098,,8.760300126411448,2.8654186953711185,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,1.1491306623680317,1.6274315285570444,-0.15302770333155083,28.0,84.0,56.0
MKD,MK,,3,2007,8.0,9.0,4.0,12.0,5.0,34.5824092424287,9061.42800774597,7.51448842858048,9.111782003365814,3.543345149384837,72.0,-0.7585708827079539,1.5680488576664067,-0.510904486802388,1.1491306623680317,-1.3186368282667333,-1.189476206089205,36.0,108.0,45.0
MKD,MK,,5,2019,9.0,7.0,7.0,12.0,7.0,49.4511288119118,19048.4465847583,4.62471134653538,9.85474083312277,3.900984885147146,63.0,-0.3726019974534664,0.20173158081848727,1.2421991443822762,1.1491306623680317,0.6454087429491185,-0.07516558996241375,49.0,84.0,49.0
MLI,ML,,2,2003,10.0,7.0,6.0,3.0,7.0,12.5151014115488,1714.89753907761,,7.447108613837227,2.5269360280509705,70.0,0.013366887801021103,0.20173158081848727,0.6578312673207214,-2.2949858929193376,0.6454087429491185,0.00269652340672334,42.0,21.0,49.0
MLI,ML,,3,2007,11.0,6.0,5.0,6.0,6.0,13.580581670271,1852.36282555464,,7.524217306144937,2.60864095407562,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,-1.1469470411568812,-0.33661404265880746,-0.19225104621872022,30.0,36.0,36.0
MLI,ML,,4,2012,10.0,5.0,3.0,7.0,6.0,16.3823917080326,1990.14805241092,,7.595964313147571,2.7962070816873323,50.0,0.013366887801021103,-1.164585696029432,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,-0.015566886333499485,15.0,35.0,30.0
MLI,ML,,5,2019,10.0,7.0,2.0,10.0,7.0,20.6270206061087,2819.86582297259,,7.944444582293998,3.026601896203145,70.0,0.013366887801021103,0.20173158081848727,-1.6796402409254974,0.3837714278597274,0.6454087429491185,0.00269652340672334,14.0,70.0,49.0
MMR,MM,,4,2012,12.0,5.0,,11.0,5.0,9.31026614508286,3845.15284153671,,8.254568631874466,2.2311176778924975,60.0,0.7853046583099962,-1.164585696029432,,0.7664510451138795,-1.3186368282667333,-0.9145545720931022,,55.0,25.0
MAC,MO,,1,2001,13.0,4.0,4.0,9.0,5.0,63.4037886485702,36214.8513340462,,10.497224571527703,4.149523617521633,52.0,1.1712735435644837,-1.8477443344533917,-0.510904486802388,0.0010918106055752641,-1.3186368282667333,-2.1642140542164223,16.0,36.0,20.0
MAC,MO,,4,2012,11.0,5.0,4.0,11.0,5.0,57.5709317925641,133111.616642617,0.187259446456941,11.798943278130087,4.053017783940862,55.0,0.3993357730555086,-1.164585696029432,-0.510904486802388,0.7664510451138795,-1.3186368282667333,-0.4650607292133008,20.0,55.0,25.0
MRT,MR,,5,2019,6.0,9.0,5.0,11.0,6.0,22.5931640561268,5610.13236713892,,8.63232959309381,3.1176473851307125,54.0,-1.530508653216929,1.5680488576664067,0.07346339025916672,0.7664510451138795,-0.33661404265880746,-2.399912345325356,45.0,99.0,54.0
MLT,MT,,1,2001,13.0,10.0,7.0,7.0,6.0,,18324.9760354141,,9.816020219000333,,130.0,1.1712735435644837,2.2512074960903665,1.2421991443822762,-0.7642674239027291,-0.33661404265880746,2.6367797812446923,70.0,70.0,60.0
MLT,MT,,2,2003,11.0,9.0,5.0,10.0,7.0,,20081.5114084299,,9.90755484031719,,99.0,0.3993357730555086,1.5680488576664067,0.07346339025916672,0.3837714278597274,0.6454087429491185,0.6261780027650217,45.0,90.0,63.0
MLT,MT,,3,2007,10.0,9.0,5.0,9.0,6.0,108.54512822586,23513.807921776,5.31015886166558,10.065343098719321,4.687166014855236,90.0,0.013366887801021103,1.5680488576664067,0.07346339025916672,0.0010918106055752641,-0.33661404265880746,0.020959933146946167,45.0,81.0,54.0
MLT,MT,,4,2012,11.0,5.0,4.0,8.0,6.0,108.521145551028,29101.3988562999,7.75197194482716,10.278541522667453,4.686945043863176,55.0,0.3993357730555086,-1.164585696029432,-0.510904486802388,-0.3815878066485769,-0.33661404265880746,-0.4650607292133008,20.0,40.0,30.0
MLT,MT,,5,2019,11.0,8.0,6.0,11.0,6.0,69.4745075852726,48408.9284375523,3.20817921458462,10.787439547542137,4.240959887949943,88.0,0.3993357730555086,0.8848902192424469,0.6578312673207214,0.7664510451138795,-0.33661404265880746,0.35336831977044103,48.0,88.0,48.0
MUS,MU,,1,2001,12.0,7.0,7.0,9.0,6.0,56.0974091737554,9585.8047303181,,9.16803860921355,4.027089629176216,84.0,0.7853046583099962,0.20173158081848727,1.2421991443822762,0.0010918106055752641,-0.33661404265880746,0.15842075014499754,49.0,63.0,42.0
MUS,MU,,2,2003,12.0,8.0,6.0,8.0,8.0,69.6540510950284,10534.5572530361,,9.26241629906528,4.243540862138518,96.0,0.7853046583099962,0.8848902192424469,0.6578312673207214,-0.3815878066485769,1.6274315285570444,0.6949084112640473,48.0,64.0,64.0
MUS,MU,,3,2007,10.0,8.0,6.0,10.0,8.0,70.5724424341786,13612.2512989533,,9.518725497024972,4.256639734505628,80.0,0.013366887801021103,0.8848902192424469,0.6578312673207214,0.3837714278597274,1.6274315285570444,0.011828228276834753,48.0,80.0,64.0
MUS,MU,,4,2012,12.0,6.0,4.0,9.0,5.0,97.4332057237546,17259.4018011357,3.63707898309436,9.756112305933435,4.579167073736511,72.0,0.7853046583099962,-0.48142705760547244,-0.510904486802388,0.0010918106055752641,-1.3186368282667333,-0.3780669109740524,24.0,54.0,30.0
MUS,MU,,5,2019,12.0,7.0,7.0,11.0,7.0,76.9431080062477,24374.7818286566,4.94032133508388,10.101304345206774,4.343066291702563,84.0,0.7853046583099962,0.20173158081848727,1.2421991443822762,0.7664510451138795,0.6454087429491185,0.15842075014499754,49.0,77.0,49.0
MDV,MV,,1,2001,10.0,3.0,4.0,9.0,6.0,17.0077833067318,8235.80267716404,,9.01624610928418,2.833671080851202,30.0,0.013366887801021103,-2.5309029728773513,-0.510904486802388,0.0010918106055752641,-0.33661404265880746,-0.03383029607372231,12.0,27.0,18.0
MDV,MV,,3,2007,13.0,7.0,2.0,8.0,1.0,52.2545720223895,12851.7923161425,,9.461238560452403,3.9561273898376235,91.0,1.1712735435644837,0.20173158081848727,-1.6796402409254974,-0.3815878066485769,-5.246727970698437,0.2362828635141346,14.0,56.0,7.0
MDV,MV,,4,2012,12.0,6.0,3.0,7.0,6.0,32.6946335236645,13988.5973865429,20.9246965468261,9.545997804344758,3.4872109520091277,72.0,0.7853046583099962,-0.48142705760547244,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,-0.3780669109740524,18.0,42.0,36.0
